STCNTYBR,RSSDID,DEPSUMBR,county_rank,perc_deposits
27109,215345,659,16.0,0.0
27109,315852,315915,4.0,9.2
27109,451965,876363,2.0,25.4
27109,504713,353343,3.0,10.2
27109,779351,66965,9.0,1.9
27109,790851,41996,12.0,1.2
27109,796572,219911,5.0,6.4
27109,821559,10061,14.0,0.3
27109,917742,117417,8.0,3.4
27109,936583,1078601,1.0,31.2
27109,1481754,127315,7.0,3.7
27109,2391588,43174,11.0,1.3
27111,23456,87880,5.0,7.4
27111,210256,11144,18.0,0.9
27111,268556,34733,12.0,2.9
27111,306159,28719,15.0,2.4
27111,333052,61674,8.0,5.2
27111,451965,162575,2.0,13.8
27111,504713,30092,14.0,2.5
27111,637170,28662,16.0,2.4
27111,657271,10423,19.0,0.9
27111,721752,48300,9.0,4.1
27111,799751,17436,17.0,1.5
27111,804150,42277,11.0,3.6
27111,804963,66747,7.0,5.7
27111,806958,67830,6.0,5.7
27111,847157,193890,1.0,16.4
27111,865852,43192,10.0,3.7
27111,929352,104763,4.0,8.9
27111,942258,108230,3.0,9.2
27111,2516327,32360,13.0,2.7
27113,188056,237610,1.0,63.1
27113,451965,75490,2.0,20.1
27113,977951,63178,3.0,16.8
27115,16551,124171,1.0,46.7
27115,141556,26047,4.0,9.8
27115,284752,6759,6.0,2.5
27115,504713,26176,3.0,9.9
27115,751656,57327,2.0,21.6
27115,980951,25165,5.0,9.5
27117,755850,170793,1.0,50.7
27117,761851,18630,5.0,5.5
27117,823656,54718,3.0,16.3
27117,917854,68447,2.0,20.3
27117,998844,24056,4.0,7.1
27119,16953,31041,6.0,4.8
27119,43454,21276,8.0,3.3
27119,225157,97781,3.0,15.2
27119,374354,57119,5.0,8.9
27119,392255,18691,10.0,2.9
27119,504713,27972,7.0,4.4
27119,637170,111793,2.0,17.4
27119,732459,12305,11.0,1.9
27119,751656,85157,4.0,13.2
27119,988256,19743,9.0,3.1
27119,995450,160043,1.0,24.9
27121,457,34596,3.0,12.9
27121,156457,14701,5.0,5.5
27121,268556,12428,6.0,4.6
27121,863353,16511,4.0,6.1
27121,975854,123363,1.0,45.9
27121,1000959,66965,2.0,24.9
27123,33259,410709,6.0,1.2
27123,34153,140702,14.0,0.4
27123,75633,30987,24.0,0.1
27123,151751,25556,28.0,0.1
27123,166652,172039,13.0,0.5
27123,266271,851927,3.0,2.4
27123,451965,3206197,2.0,9.1
27123,457752,19044,29.0,0.1
27123,504713,27460162,1.0,77.6
27123,572374,113897,16.0,0.3
27123,640170,4899,31.0,0.0
27123,748254,211715,10.0,0.6
27123,750051,219942,9.0,0.6
27123,764058,123684,15.0,0.3
27123,800657,539809,4.0,1.5
27123,813853,54030,19.0,0.2
27123,826255,32147,23.0,0.1
27123,829256,273371,7.0,0.8
27123,860053,480274,5.0,1.4
27123,863746,28983,25.0,0.1
27123,900454,208698,11.0,0.6
27123,907257,10685,30.0,0.0
27123,917742,234223,8.0,0.7
27123,933256,35271,22.0,0.1
27123,936583,27258,26.0,0.1
27123,987053,81100,17.0,0.2
27123,1189041,49770,20.0,0.1
27123,1470150,26856,27.0,0.1
27123,2631846,188901,12.0,0.5
27123,3090833,63424,18.0,0.2
27123,3557895,49100,21.0,0.1
27125,225157,16660,3.0,16.9
27125,732459,54697,1.0,55.4
27125,814355,27361,2.0,27.7
27127,190956,109045,2.0,20.1
27127,224655,55427,3.0,10.2
27127,302656,178348,1.0,32.9
27127,343257,12032,9.0,2.2
27127,504713,6577,11.0,1.2
27127,761851,42351,5.0,7.8
27127,770451,27098,7.0,5.0
27127,788773,33023,6.0,6.1
27127,799359,17622,8.0,3.2
27127,861658,9366,10.0,1.7
27127,897451,51554,4.0,9.5
27129,48150,23566,5.0,6.9
27129,114251,40932,3.0,11.9
27129,302656,26752,4.0,7.8
27129,308256,23004,8.0,6.7
27129,724753,23075,7.0,6.7
27129,751656,112077,1.0,32.7
27129,762353,23361,6.0,6.8
27129,788773,42704,2.0,12.4
27129,861658,9176,10.0,2.7
27129,938354,18584,9.0,5.4
27131,46053,157664,2.0,16.6
27131,266271,6192,11.0,0.7
27131,350572,112682,5.0,11.9
27131,451965,228628,1.0,24.1
27131,706450,24626,9.0,2.6
27131,751656,70363,6.0,7.4
27131,782351,125937,3.0,13.3
27131,813853,115679,4.0,12.2
27131,962890,12049,10.0,1.3
27131,1481745,33201,8.0,3.5
27131,3596250,61492,7.0,6.5
27133,85258,75902,2.0,26.5
27133,917854,67125,3.0,23.4
27133,957159,143563,1.0,50.1
27135,822051,179391,1.0,45.6
27135,868059,72941,3.0,18.5
27135,977951,141500,2.0,35.9
27137,16551,16296,22.0,0.5
27137,43856,50456,14.0,1.6
27137,75633,15663,23.0,0.5
27137,108652,19447,21.0,0.6
27137,126553,212134,5.0,6.6
27137,127055,112563,7.0,3.5
27137,266271,20839,20.0,0.6
27137,286457,24230,17.0,0.7
27137,316354,238212,4.0,7.4
27137,371755,62274,11.0,1.9
27137,378558,68700,10.0,2.1
27137,451965,1030337,1.0,31.8
27137,504713,519006,2.0,16.0
27137,625757,23644,18.0,0.7
27137,716655,293147,3.0,9.1
27137,719955,41711,15.0,1.3
27137,731957,21030,19.0,0.6
27137,751656,157199,6.0,4.9
27137,774253,54419,13.0,1.7
27137,775456,57446,12.0,1.8
27137,950356,102184,8.0,3.2
27137,975452,27406,16.0,0.8
27137,2749059,68715,9.0,2.1
27139,75633,16830,16.0,1.3
27139,144155,6164,20.0,0.5
27139,145750,91145,4.0,7.2
27139,165758,32933,11.0,2.6
27139,266271,39399,8.0,3.1
27139,303550,157085,3.0,12.3
27139,430670,43888,7.0,3.4
27139,451965,384272,1.0,30.2
27139,504713,84354,5.0,6.6
27139,640170,6311,19.0,0.5
27139,751656,34529,9.0,2.7
27139,776752,8095,18.0,0.6
27139,788773,28206,12.0,2.2
27139,836852,52040,6.0,4.1
27139,848752,166714,2.0,13.1
27139,909756,15309,17.0,1.2
27139,914853,21056,15.0,1.7
27139,917742,23609,14.0,1.9
27139,3314043,3794,21.0,0.3
27139,3374234,33455,10.0,2.6
27139,3393824,24724,13.0,1.9
27141,10250,286184,1.0,38.7
27141,198251,59571,4.0,8.1
27141,266271,43224,7.0,5.9
27141,303550,41313,8.0,5.6
27141,451965,69802,3.0,9.5
27141,504713,48453,6.0,6.6
27141,685779,16562,9.0,2.2
27141,800657,15693,10.0,2.1
27141,970055,89073,2.0,12.1
27141,980951,15220,11.0,2.1
27141,1189041,53446,5.0,7.2
27143,3971,14570,9.0,5.6
27143,197759,18703,7.0,7.2
27143,219857,21470,6.0,8.3
27143,270353,48230,1.0,18.7
27143,302656,33813,3.0,13.1
27143,751254,44209,2.0,17.1
27143,788773,12602,10.0,4.9
27143,914853,21849,5.0,8.5
27143,986159,15020,8.0,5.8
27143,1000557,24262,4.0,9.4
27143,1001059,3309,11.0,1.3
27145,3971,35821,26.0,0.9
27145,28152,72236,19.0,1.9
27145,61757,95633,10.0,2.5
27145,72454,82194,16.0,2.1
27145,107758,43278,23.0,1.1
27145,116358,45512,22.0,1.2
27145,141556,681392,1.0,17.7
27145,266271,91598,15.0,2.4
27145,302656,91849,14.0,2.4
27145,306159,43243,24.0,1.1
27145,311256,65305,20.0,1.7
27145,362753,94487,11.0,2.5
27145,393850,59928,21.0,1.6
27145,451965,575337,2.0,15.0
27145,504713,255718,4.0,6.6
27145,746157,125490,7.0,3.3
27145,763556,150841,5.0,3.9
27145,769156,91938,13.0,2.4
27145,799751,109743,8.0,2.9
27145,804963,39362,25.0,1.0
27145,824550,468662,3.0,12.2
27145,856159,17420,28.0,0.5
27145,881656,74498,18.0,1.9
27145,883753,24480,27.0,0.6
27145,1011656,104762,9.0,2.7
27145,1387203,138699,6.0,3.6
27145,2849285,92097,12.0,2.4
27145,3184228,75664,17.0,2.0
27147,224655,4975,13.0,0.8
27147,334657,54068,5.0,8.6
27147,350572,14896,10.0,2.4
27147,451965,178705,1.0,28.4
27147,504713,92930,3.0,14.7
27147,712059,95481,2.0,15.1
27147,818559,22322,8.0,3.5
27147,821559,7554,12.0,1.2
27147,822976,9700,11.0,1.5
27147,837354,23845,7.0,3.8
27147,865450,58635,4.0,9.3
27147,1481745,19428,9.0,3.1
27147,3139321,47800,6.0,7.6
27149,158554,36149,4.0,13.9
27149,168357,26480,5.0,10.2
27149,268556,96236,1.0,37.1
27149,685779,55372,2.0,21.4
27149,804963,45109,3.0,17.4
27151,88950,26013,5.0,10.8
27151,269759,37710,3.0,15.6
27151,279954,9829,8.0,4.1
27151,283157,38637,2.0,16.0
27151,685779,15165,7.0,6.3
27151,804963,36023,4.0,14.9
27151,861658,54751,1.0,22.7
27151,960551,22900,6.0,9.5
27153,61757,95790,1.0,33.1
27153,236153,34650,4.0,12.0
27153,715050,33565,5.0,11.6
27153,773171,42699,3.0,14.8
27153,799751,43656,2.0,15.1
27153,833851,6092,7.0,2.1
27153,854052,32923,6.0,11.4
27155,150156,20648,3.0,15.0
27155,715050,16111,4.0,11.7
27155,804963,40984,2.0,29.8
27155,808354,59779,1.0,43.5
27157,166652,64397,4.0,11.9
27157,564052,22436,6.0,4.1
27157,755458,127448,1.0,23.6
27157,786555,120914,2.0,22.4
27157,790851,14554,8.0,2.7
27157,818559,19945,7.0,3.7
27157,835958,116483,3.0,21.5
27157,890078,54537,5.0,10.1
27159,210256,90169,1.0,32.2
27159,715050,20090,5.0,7.2
27159,773171,44144,4.0,15.8
27159,774655,50541,3.0,18.1
27159,923855,74888,2.0,26.8
27161,88259,50076,4.0,12.7
27161,451965,26773,5.0,6.8
27161,712059,22083,6.0,5.6
27161,836852,152563,1.0,38.8
27161,837354,80215,2.0,20.4
27161,874452,61545,3.0,15.7
27163,33259,12774,25.0,0.4
27163,61355,33238,17.0,1.1
27163,75633,28449,19.0,0.9
27163,144856,185836,6.0,5.9
27163,266271,242656,4.0,7.7
27163,451965,802244,1.0,25.5
27163,504713,519745,2.0,16.5
27163,640170,7166,26.0,0.2
27163,709358,27606,20.0,0.9
27163,751656,18691,23.0,0.6
27163,779351,45286,14.0,1.4
27163,800657,35369,16.0,1.1
27163,806378,20076,22.0,0.6
27163,829256,52858,13.0,1.7
27163,900454,130249,7.0,4.1
27163,917742,55904,11.0,1.8
27163,933256,73234,10.0,2.3
27163,962890,31285,18.0,1.0
27163,987053,54132,12.0,1.7
27163,990053,86654,9.0,2.8
27163,1015850,269670,3.0,8.6
27163,1189041,222900,5.0,7.1
27163,2631846,36541,15.0,1.2
27163,2749059,16350,24.0,0.5
27163,3314043,25313,21.0,0.8
27163,3538009,111293,8.0,3.5
27165,166652,18318,8.0,5.6
27165,794653,24999,6.0,7.7
27165,799470,24715,7.0,7.6
27165,803256,30844,4.0,9.5
27165,874050,25668,5.0,7.9
27165,876157,33450,3.0,10.3
27165,920854,109964,1.0,33.9
27165,988658,56782,2.0,17.5
27167,58355,10019,3.0,7.0
27167,268556,75182,1.0,52.6
27167,804963,49932,2.0,34.9
27167,865852,4409,4.0,3.1
27167,929352,3440,5.0,2.4
27169,91651,24182,6.0,2.4
27169,220059,215531,2.0,21.7
27169,315852,102982,4.0,10.4
27169,330453,41002,5.0,4.1
27169,451965,138569,3.0,13.9
27169,779351,436661,1.0,43.9
27169,796572,22865,7.0,2.3
27169,821559,4661,9.0,0.5
27169,962890,7180,8.0,0.7
27171,3971,37914,15.0,2.7
27171,10250,32535,17.0,2.3
27171,58757,52274,10.0,3.7
27171,75053,65718,7.0,4.6
27171,88950,30501,18.0,2.1
27171,157650,43018,13.0,3.0
27171,213958,50758,11.0,3.6
27171,266271,29229,19.0,2.1
27171,269058,115234,3.0,8.1
27171,279954,57894,9.0,4.1
27171,280558,41060,14.0,2.9
27171,283858,68638,6.0,4.8
27171,303550,131977,2.0,9.3
27171,451965,257902,1.0,18.1
27171,504713,45252,12.0,3.2
27171,685779,10286,23.0,0.7
27171,715050,76249,5.0,5.3
27171,764058,36240,16.0,2.5
27171,791353,98616,4.0,6.9
27171,1189041,27689,21.0,1.9
27171,1387203,25778,22.0,1.8
27171,1481745,27787,20.0,1.9
27171,2830537,62948,8.0,4.4
27173,20857,104639,1.0,39.1
27173,114251,33233,3.0,12.4
27173,279954,79618,2.0,29.7
27173,339353,28870,4.0,10.8
27173,343257,2006,6.0,0.7
27173,761851,19446,5.0,7.3
28001,233031,147509,3.0,23.9
28001,539939,171768,1.0,27.8
28001,544335,170737,2.0,27.6
28001,819556,127968,4.0,20.7
28003,138556,5801,8.0,0.9
28003,233031,110842,3.0,17.6
28003,342634,171191,1.0,27.2
28003,412751,1487,9.0,0.2
28003,594433,30875,7.0,4.9
28003,606046,131158,2.0,20.9
28003,749242,46294,6.0,7.4
28003,895475,52552,5.0,8.4
28003,2746245,78079,4.0,12.4
28005,342634,51946,1.0,51.2
28005,875936,33505,2.0,33.0
28005,2710705,16094,3.0,15.8
28007,29636,18312,4.0,5.8
28007,69333,90484,2.0,28.8
28007,233031,19791,3.0,6.3
28007,844343,185410,1.0,59.0
28009,233031,15349,2.0,34.7
28009,837840,28881,1.0,65.3
28011,12142,179728,1.0,30.9
28011,84541,44335,6.0,7.6
28011,233031,59670,4.0,10.3
28011,659640,15433,9.0,2.7
28011,703039,25969,7.0,4.5
28011,736448,48423,5.0,8.3
28011,844343,95129,2.0,16.4
28011,852544,5109,10.0,0.9
28011,972648,91359,3.0,15.7
28011,976842,16530,8.0,2.8
28013,233031,48017,2.0,24.0
28013,606046,88896,1.0,44.4
28013,749242,36459,3.0,18.2
28013,844343,27002,4.0,13.5
28015,725741,10378,2.0,15.6
28015,857147,56170,1.0,84.4
28017,233031,42372,3.0,15.7
28017,606046,103929,2.0,38.5
28017,749242,15693,4.0,5.8
28017,919344,108038,1.0,40.0
28019,233031,47418,1.0,55.2
28019,844343,38555,2.0,44.8
28021,573335,97244,1.0,76.1
28021,736448,30600,2.0,23.9
28023,69333,13936,4.0,7.5
28023,101738,61028,2.0,33.0
28023,121642,78244,1.0,42.3
28023,924236,31650,3.0,17.1
28025,233031,9531,5.0,3.7
28025,412751,375,6.0,0.1
28025,606046,59247,4.0,22.7
28025,749242,59706,3.0,22.9
28025,914648,64547,2.0,24.7
28025,4262534,67539,1.0,25.9
28027,11640,262093,1.0,46.6
28027,233031,81547,3.0,14.5
28027,412751,1029,6.0,0.2
28027,594433,53560,4.0,9.5
28027,852544,46729,5.0,8.3
28027,2950604,117642,2.0,20.9
28029,233031,37008,4.0,12.6
28029,342634,101535,1.0,34.7
28029,398837,93306,2.0,31.9
28029,412751,402,5.0,0.1
28029,699132,60590,3.0,20.7
28031,70638,34115,4.0,14.1
28031,233031,35953,3.0,14.9
28031,514132,7580,5.0,3.1
28031,697035,54207,2.0,22.5
28031,956938,109587,1.0,45.4
28033,69333,26964,12.0,1.3
28033,84541,16323,17.0,0.8
28033,121642,100805,6.0,4.9
28033,125154,275,19.0,0.0
28033,233031,222689,3.0,10.8
28033,342634,159468,4.0,7.7
28033,451965,19816,15.0,1.0
28033,460033,0,20.0,0.0
28033,485559,436798,2.0,21.2
28033,606046,523857,1.0,25.4
28033,653349,142969,5.0,6.9
28033,675332,40458,11.0,2.0
28033,718145,87626,7.0,4.3
28033,729945,17462,16.0,0.8
28033,749242,81701,8.0,4.0
28033,844343,66363,9.0,3.2
28033,852544,9687,18.0,0.5
28033,924843,23785,13.0,1.2
28033,2950604,20238,14.0,1.0
28033,3388370,64303,10.0,3.1
28035,34434,40283,9.0,2.4
28035,68671,25321,11.0,1.5
28035,69333,49688,8.0,3.0
28035,101738,27982,10.0,1.7
28035,233031,299581,2.0,18.2
28035,342634,186701,3.0,11.3
28035,451965,128708,4.0,7.8
28035,463735,100107,6.0,6.1
28035,517834,112997,5.0,6.9
28035,606046,577174,1.0,35.0
28035,954671,16405,12.0,1.0
28035,2385514,83158,7.0,5.0
28037,68831,74663,1.0,56.7
28037,2710705,56978,2.0,43.3
28039,58636,112893,1.0,53.9
28039,94139,22932,4.0,10.9
28039,924236,25773,3.0,12.3
28039,2376464,47988,2.0,22.9
28041,342634,2099,3.0,3.2
28041,924236,43621,1.0,65.5
28041,2376464,20906,2.0,31.4
28043,12142,12302,6.0,3.4
28043,233031,160487,1.0,43.8
28043,412751,523,7.0,0.1
28043,606046,88479,2.0,24.1
28043,736448,42654,4.0,11.6
28043,749242,46158,3.0,12.6
28043,844343,15929,5.0,4.3
28045,233031,64554,3.0,12.4
28045,412751,929,5.0,0.2
28045,463735,333445,1.0,63.8
28045,870539,37715,4.0,7.2
28045,2385514,85641,2.0,16.4
28047,121642,941,12.0,0.0
28047,233031,128307,6.0,4.5
28047,342634,27629,9.0,1.0
28047,412751,1442,11.0,0.1
28047,451965,170389,5.0,5.9
28047,463735,1412813,1.0,49.1
28047,606046,378343,3.0,13.1
28047,870539,413790,2.0,14.4
28047,1862719,20104,10.0,0.7
28047,2376464,178491,4.0,6.2
28047,2385514,111764,7.0,3.9
28047,3715800,33908,8.0,1.2
28049,121642,418010,4.0,6.8
28049,125154,2552,14.0,0.0
28049,233031,1872834,2.0,30.5
28049,283438,27133,11.0,0.4
28049,342634,2518488,1.0,41.0
28049,398837,20309,12.0,0.3
28049,412751,314,15.0,0.0
28049,451965,240129,5.0,3.9
28049,460033,77664,7.0,1.3
28049,579636,76524,8.0,1.2
28049,606046,546800,3.0,8.9
28049,736448,63535,9.0,1.0
28049,844343,40447,10.0,0.7
28049,854548,13206,13.0,0.2
28049,2948058,217978,6.0,3.6
28051,121642,93624,1.0,45.8
28051,725741,86957,2.0,42.5
28051,844343,24011,3.0,11.7
28053,84541,92343,1.0,50.8
28053,121642,82344,2.0,45.3
28053,972648,6974,3.0,3.8
28055,31835,3970,1.0,100.0
28057,205243,22705,4.0,7.9
28057,342634,58099,2.0,20.2
28057,606046,161198,1.0,56.1
28057,786340,45347,3.0,15.8
28059,58636,35634,10.0,2.3
28059,90177,176611,3.0,11.4
28059,94139,441617,2.0,28.6
28059,233031,70300,6.0,4.6
28059,412751,627,12.0,0.0
28059,451965,75410,5.0,4.9
28059,463735,485547,1.0,31.5
28059,606046,52539,8.0,3.4
28059,870539,20532,11.0,1.3
28059,2376464,78193,4.0,5.1
28059,2385514,42588,9.0,2.8
28059,3715800,62869,7.0,4.1
28061,34434,148507,1.0,72.1
28061,546432,10735,4.0,5.2
28061,606046,17875,3.0,8.7
28061,854548,28807,2.0,14.0
28063,544335,15857,2.0,32.4
28063,703039,33071,1.0,67.6
28065,233031,88035,1.0,65.2
28065,463735,46999,2.0,34.8
28067,34434,30445,8.0,2.6
28067,69333,53058,7.0,4.6
28067,233031,121669,5.0,10.6
28067,342634,176184,3.0,15.3
28067,460033,0,9.0,0.0
28067,517834,312948,1.0,27.2
28067,606046,154701,4.0,13.5
28067,2385514,97801,6.0,8.5
28067,2731876,202759,2.0,17.6
28069,29636,25747,2.0,31.9
28069,700430,54995,1.0,68.1
28071,11640,25839,9.0,2.9
28071,99442,18086,10.0,2.0
28071,233031,140016,3.0,15.8
28071,412751,1217,13.0,0.1
28071,590640,208339,1.0,23.5
28071,606046,182395,2.0,20.6
28071,667757,14639,11.0,1.7
28071,749242,26962,8.0,3.0
28071,752644,60720,6.0,6.9
28071,835743,33626,7.0,3.8
28071,844343,79059,5.0,8.9
28071,895475,11712,12.0,1.3
28071,2938769,83331,4.0,9.4
28073,29636,14262,11.0,1.9
28073,34434,13713,12.0,1.8
28073,68671,73545,4.0,9.7
28073,69333,22378,9.0,2.9
28073,233031,40510,7.0,5.3
28073,342634,109314,3.0,14.4
28073,451965,21789,10.0,2.9
28073,463735,184815,1.0,24.3
28073,514132,61084,5.0,8.0
28073,606046,27819,8.0,3.7
28073,954671,3476,13.0,0.5
28073,956938,52545,6.0,6.9
28073,2385514,135587,2.0,17.8
28075,29636,51558,7.0,4.3
28075,69333,400644,1.0,33.2
28075,101738,99219,5.0,8.2
28075,121642,67275,6.0,5.6
28075,233031,170925,3.0,14.2
28075,342634,194941,2.0,16.2
28075,412751,1028,10.0,0.1
28075,517834,158873,4.0,13.2
28075,700430,42088,8.0,3.5
28075,924236,18516,9.0,1.5
28077,233031,60488,1.0,54.0
28077,736448,22823,3.0,20.4
28077,875936,28717,2.0,25.6
28079,29636,54797,3.0,16.5
28079,48374,107835,1.0,32.5
28079,69333,24603,5.0,7.4
28079,116639,43828,4.0,13.2
28079,342634,100656,2.0,30.3
28081,205243,21031,8.0,1.1
28081,233031,146427,4.0,7.8
28081,342634,164045,3.0,8.7
28081,412751,86,12.0,0.0
28081,460033,0,13.0,0.0
28081,590640,4252,10.0,0.2
28081,594433,3683,11.0,0.2
28081,606046,663033,2.0,35.1
28081,653349,46863,6.0,2.5
28081,749242,687243,1.0,36.4
28081,786340,11622,9.0,0.6
28081,844343,116728,5.0,6.2
28081,916745,22583,7.0,1.2
28083,99442,193400,1.0,29.4
28083,233031,107481,3.0,16.4
28083,342634,143162,2.0,21.8
28083,594433,79798,5.0,12.1
28083,736448,40157,6.0,6.1
28083,972648,93160,4.0,14.2
28085,68831,32634,6.0,5.8
28085,233031,34522,5.0,6.1
28085,342634,198294,1.0,34.9
28085,412751,1193,8.0,0.2
28085,736448,132264,2.0,23.3
28085,875936,39660,4.0,7.0
28085,880332,12131,7.0,2.1
28085,2877831,116695,3.0,20.6
28087,69333,56950,6.0,6.1
28087,233031,151487,3.0,16.4
28087,342634,146212,4.0,15.8
28087,412751,1116,8.0,0.1
28087,606046,73451,5.0,7.9
28087,749242,54929,7.0,5.9
28087,914648,179529,2.0,19.4
28087,4262534,262679,1.0,28.4
28089,69333,58969,9.0,2.1
28089,118736,17059,14.0,0.6
28089,121642,508245,2.0,18.4
28089,125154,59,17.0,0.0
28089,233031,499139,3.0,18.0
28089,342634,601594,1.0,21.8
28089,451965,27164,12.0,1.0
28089,460033,17475,13.0,0.6
28089,606046,107811,7.0,3.9
28089,667757,368829,4.0,13.3
28089,699132,146666,6.0,5.3
28089,734538,27941,11.0,1.0
28089,736448,42454,10.0,1.5
28089,844343,234974,5.0,8.5
28089,852544,1787,16.0,0.1
28089,914648,103336,8.0,3.7
28089,2948058,2055,15.0,0.1
28091,233031,12226,5.0,2.7
28091,342634,117434,2.0,26.1
28091,514132,178318,1.0,39.6
28091,736448,34549,4.0,7.7
28091,954671,107589,3.0,23.9
28093,209447,64281,3.0,18.6
28093,718145,5352,5.0,1.5
28093,773546,91533,2.0,26.5
28093,835743,132014,1.0,38.2
28093,837840,52558,4.0,15.2
28095,339876,24816,6.0,4.3
28095,412751,301,7.0,0.1
28095,606046,104043,3.0,17.9
28095,653349,135490,2.0,23.3
28095,715975,90646,4.0,15.6
28095,749242,138749,1.0,23.8
28095,4262534,88286,5.0,15.2
28097,233031,36622,3.0,14.6
28097,749242,24776,4.0,9.9
28097,780049,89744,2.0,35.8
28097,800442,99514,1.0,39.7
28099,29636,287179,1.0,57.0
28099,69333,25971,6.0,5.2
28099,233031,26789,5.0,5.3
28099,342634,64713,2.0,12.8
28099,700430,12468,7.0,2.5
28099,844343,32980,4.0,6.5
28099,4262534,53831,3.0,10.7
28101,29636,64069,2.0,22.1
28101,101738,15620,5.0,5.4
28101,121642,26162,4.0,9.0
28101,233031,63259,3.0,21.9
28101,546432,120277,1.0,41.6
28103,69333,28827,2.0,17.6
28103,914648,135179,1.0,82.4
28105,29636,11281,8.0,1.5
28105,99442,9225,9.0,1.2
28105,233031,114421,3.0,15.2
28105,342634,5153,10.0,0.7
28105,412751,786,11.0,0.1
28105,594433,48228,6.0,6.4
28105,606046,129401,2.0,17.2
28105,749242,25770,7.0,3.4
28105,844343,82414,5.0,10.9
28105,914648,84040,4.0,11.1
28105,4262534,243618,1.0,32.3
28107,84541,41318,4.0,9.5
28107,233031,53775,2.0,12.4
28107,606046,20594,5.0,4.8
28107,718145,248813,1.0,57.4
28107,749242,49936,3.0,11.5
28107,2950604,19069,6.0,4.4
28109,121642,87001,3.0,14.5
28109,233031,35107,4.0,5.8
28109,463735,248964,1.0,41.4
28109,568939,164197,2.0,27.3
28109,852544,14982,7.0,2.5
28109,954671,23755,6.0,4.0
28109,2385514,27366,5.0,4.6
28111,40033,53990,1.0,50.3
28111,342634,37786,2.0,35.2
28111,954671,15550,3.0,14.5
28113,233031,174433,2.0,24.9
28113,342634,101888,4.0,14.6
28113,412751,1156,7.0,0.2
28113,514132,27658,6.0,4.0
28113,736448,38624,5.0,5.5
28113,875936,226965,1.0,32.5
28113,880332,128422,3.0,18.4
28115,412751,498,5.0,0.1
28115,606046,52477,3.0,13.4
28115,749242,111496,2.0,28.4
28115,968744,218871,1.0,55.7
28115,2938769,9531,4.0,2.4
28117,205243,144418,1.0,38.4
28117,233031,14173,5.0,3.8
28117,412751,299,6.0,0.1
28117,606046,79264,3.0,21.1
28117,749242,108971,2.0,29.0
28117,786340,29087,4.0,7.7
28119,718145,16205,2.0,21.5
28119,729945,51335,1.0,68.2
28119,852544,7755,3.0,10.3
28121,29636,6957,18.0,0.3
28121,34434,426,19.0,0.0
28121,69333,55114,9.0,2.3
28121,70638,7915,17.0,0.3
28121,118736,26143,12.0,1.1
28121,121642,249501,4.0,10.5
28121,125154,226,20.0,0.0
28121,233031,303513,2.0,12.8
28121,342634,776954,1.0,32.8
28121,398837,31784,11.0,1.3
28121,451965,37245,10.0,1.6
28121,460033,293416,3.0,12.4
28121,606046,198000,5.0,8.4
28121,642437,8191,16.0,0.3
28121,667757,12743,14.0,0.5
28121,699132,24024,13.0,1.0
28121,736448,12578,15.0,0.5
28121,844343,125235,7.0,5.3
28121,914648,61016,8.0,2.6
28121,956938,139749,6.0,5.9
28123,29636,28797,5.0,7.1
28123,460033,158453,1.0,38.8
28123,546432,3663,7.0,0.9
28123,606046,16498,6.0,4.0
28123,642437,111712,2.0,27.4
28123,897330,50439,3.0,12.4
28123,956938,38482,4.0,9.4
28125,31835,96563,1.0,100.0
28127,70638,159853,1.0,44.9
28127,342634,67544,3.0,19.0
28127,606046,18692,4.0,5.2
28127,956938,110047,2.0,30.9
28129,34434,35130,3.0,20.3
28129,342634,89683,1.0,51.8
28129,460033,48247,2.0,27.9
28131,179335,163097,1.0,75.6
28131,568939,14137,3.0,6.5
28131,870539,9081,4.0,4.2
28131,2385514,29522,2.0,13.7
28133,84541,21832,4.0,5.5
28133,233031,15810,5.0,3.9
28133,412751,230,6.0,0.1
28133,653349,94720,2.0,23.7
28133,852544,33163,3.0,8.3
28133,972648,234579,1.0,58.6
28135,6141,57042,2.0,41.1
28135,233031,67626,1.0,48.8
28135,852544,14026,3.0,10.1
28137,48374,70789,2.0,21.0
28137,84541,15875,5.0,4.7
28137,412751,541,6.0,0.2
28137,485559,52913,3.0,15.7
28137,606046,35969,4.0,10.7
28137,924843,161328,1.0,47.8
28139,233031,24384,3.0,6.5
28139,593249,309524,1.0,82.5
28139,594433,41417,2.0,11.0
28141,470032,22140,4.0,7.4
28141,606046,111382,2.0,37.0
28141,749242,37350,3.0,12.4
28141,786340,130034,1.0,43.2
28143,718145,62082,1.0,49.6
28143,729945,28528,3.0,22.8
28143,2950604,34533,2.0,27.6
28145,233031,78683,2.0,16.2
28145,606046,16385,4.0,3.4
28145,749242,47963,3.0,9.9
28145,916745,342080,1.0,70.5
28147,342634,87623,1.0,53.2
28147,514132,54969,2.0,33.4
28147,880332,22032,3.0,13.4
