NAME,DEPDOM,FED_RSSD,FEDCHRTR
First Texas Bank,"94,613",875758,0
The First Liberty National Bank,"284,243",629353,1
"Texana Bank, National Association","124,468",809650,1
The First National Bank of Lipan,"17,415",811457,1
AIMBank,"385,753",1006951,0
The First National Bank of Livingston,"269,393",630658,1
"Big Bend Banks, N.A.","90,300",362856,1
First National Bank of Central Texas,"659,542",369659,1
Enterprise Bank,"438,836",365455,0
Mason Bank,"70,260",368054,0
The First National Bank of McGregor,"121,165",895055,1
First Bank and Trust of Memphis,"52,755",373553,0
Menard National Bank,"27,954",375650,1
Texas National Bank,"86,276",497954,1
The First National Bank of Mertzon,"328,865",500256,1
"Incommons Bank, N.A.","85,081",414858,1
The First National Bank of Moody,"36,146",108269,1
The First National Bank of Mount Vernon,"143,920",111661,1
The Morris County National Bank of Naples,"79,533",770068,1
"CommunityBank of Texas, N.A.","2,139,861",774262,1
Normangee State Bank,"85,540",958763,0
Oglesby State Bank,"13,188",777964,0
The Ozona National Bank,"187,630",780263,1
The First National Bank of Paducah,"38,571",1014965,1
The Liberty National Bank in Paris,"209,045",1669,1
FirstBank Southwest,"825,127",840363,0
The Perryton National Bank,"144,354",8462,1
Pointbank,"331,789",844567,0
First Capital Bank,"42,784",919568,0
"Texas Republic Bank, National Association","85,641",735067,1
The First National Bank of Quitaque,"37,879",644963,1
"Bank Texas, National Association","279,648",24668,1
Vantage Bank Texas,"275,024",26765,0
Westamerica Bank,"4,111,398",697763,0
First Northern Bank of Dixon,"787,548",783161,0
The Merchants National Bank of Sacramento,"175,066",249564,1
"Bank of America, National Association",1041630000,480228,1
"Wells Fargo Bank, National Association","960,746,000",451965,1
Bank of the West,"46,780,187",804963,0
1st National Bank of South Florida,"246,389",737632,1
The First National Bank of Mount Dora,"159,021",61832,1
Arcola First Bank,"100,067",659734,0
The First National Bank of Arenzville,"61,244",593333,1
The First National Bank of Assumption,"19,566",604033,1
The Atlanta National Bank,"51,091",672238,1
Old Second National Bank,"1,675,569",936136,1
The First National Bank of Beardstown,"92,183",368933,1
"Great Lakes Bank, National Association","479,061",395836,1
MidAmerica National Bank,"274,495",510938,1
Casey State Bank,"212,175",306337,0
The First National Bank of Catlin,"38,963",307932,1
"MB Financial Bank, National Association","7,393,470",656733,1
First National Bank of Chillicothe,"60,706",150334,1
The First National Bank of Chrisman,"36,535",685733,1
First National Bank & Trust Company,"87,908",32234,1
First American Bank,"2,380,784",850036,0
The First National Bank of Dwight,"110,782",914330,1
Union National Bank and Trust Company of Elgin,"305,877",963730,1
Illinois National Bank,"580,391",925037,1
First National Bank in Georgetown,"41,660",613334,1
Grand Ridge National Bank,"69,114",875132,1
The Havana National Bank,"183,096",940731,1
The First National Bank of Lacon,"54,213",824738,1
Hometown National Bank,"177,993",770639,1
The Lemont National Bank,"54,704",480330,1
First Security Bank,"66,436",416339,0
"Resource Bank, National Association","316,681",235530,1
First Bank of Manhattan,"134,770",238139,0
"FIRST MID-ILLINOIS BANK & TRUST, NATIONAL ASSOCIATION","1,269,812",762447,1
First Midwest Bank,"7,041,974",1007846,0
Midwest Bank of Western Illinois,"325,902",709143,0
Grundy Bank,"241,760",715144,0
The First National Bank of Ogden,"96,748",853644,1
The First National Bank of Ottawa,"257,363",856243,1
First National Bank of Pana,"116,974",860147,1
"The Edgar County Bank and Trust Co., Paris, Illinois","301,313",738143,0
First National Bank in Paxton,"73,830",654542,1
"Herget Bank, National Association","243,115",656649,1
The Farmers National Bank of Prophetstown,"401,268",933041,1
Prairie National Bank,"49,833",408147,1
Centrue Bank,"757,116",457547,0
The First National Bank of Sullivan,"61,579",459644,1
"First Neighbor Bank, National Association","237,512",413646,1
The First National Bank in Tremont,"101,978",353546,1
The Anna -Jonesboro National Bank,"197,414",855844,1
The First National Bank of Ava,"52,372",858443,1
The First National Bank of Barry,"103,837",857941,1
The First National Bank of Brownstown,"32,195",207041,1
"CNB Bank and Trust, N.A.","627,298",613343,1
The First National Bank of Carmi,"341,698",209148,1
The First National Bank of Dieterich,"462,687",771140,1
The Fairfield National Bank,"313,241",640246,1
First Southern Bank,"217,288",719441,0
The Bradford National Bank of Greenville,"216,474",720746,1
The First National Bank of Kinmundy,"33,734",489249,1
The First National Bank of Litchfield,"75,510",370347,1
The Litchfield National Bank,"76,598",372444,1
"Peoples National Bank , N.A.","787,854",375043,1
The City National Bank of Metropolis,"305,762",298245,1
The First National Bank,"61,221",388940,1
The First Bank and Trust Company of Murphysboro,"58,560",303747,0
The Farmers and Merchants National Bank of Nashville,"147,060",513546,1
The First National Bank of Okawville,"47,217",333940,1
The Old Exchange National Bank of Okawville,"55,280",411240,1
The First National Bank of Raymond,"134,687",421445,1
Old National Bank,"7,253,164",208244,1
The First National Bank of Sandoval,"40,798",122546,1
The First National Bank of Sparta,"71,866",246947,1
The First National Bank,"256,308",137447,1
First National Bank of Waterloo,"316,563",145545,1
Security National Bank,"62,017",151546,1
COMMUNITY FIRST BANK OF THE HEARTLAND,"146,438",273840,0
"First Community Bank, Xenia-Flora","28,712",242,0
First National Bank of North Arkansas,"143,424",864846,1
Hot Springs Bank & Trust Company,"71,117",3377954,0
First National Bank,"527,708",324649,1
Arkansas County Bank,"126,905",705444,0
Simmons First Bank of Eldorado,"182,122",709648,0
First National Bank of Eastern Arkansas,"318,235",251745,1
The First National Bank of Fort Smith,"888,832",397540,1
The First National Bank in Green Forest,"343,979",261940,1
Eagle Bank and Trust Company,"313,396",453446,0
Liberty Bank of Arkansas,"2,140,831",2967349,0
"1st Bank, National Association.","252,867",273149,1
First National Bank,"582,615",42448,1
Simmons First National Bank,"1,696,877",663245,1
The First National Bank of Lawrence County at Walnut Ridge,"158,447",799948,1
The First National Bank of Wynne,"224,423",988845,1
Great Plains National Bank,"162,872",907958,1
First National Bank and Trust Co. of Bottineau,"128,245",974558,1
Ramsey National Bank,"228,537",987352,1
Heartland State Bank,"51,158",837653,0
"Alerus Financial, National Association","1,095,352",933256,1
The Farmers and Merchants National Bank of Hatton,"21,187",668053,1
North Country Bank,"54,536",942959,0
First National Bank,"60,551",820655,1
First Bank & Trust,"733,653",77851,0
DNB NATIONAL BANK,"48,875",401559,1
First State Bank,"93,136",273251,0
The First National Bank of Frederick,"16,299",288152,1
First National Bank in Philip,"187,513",538754,1
"BankWest, Inc.","710,594",540551,0
The First National Bank in Sioux Falls,"784,877",326858,1
The Roberts County National Bank of Sisseton,"46,934",433158,1
The First National Bank of Volga,"41,727",375155,1
First Dakota National Bank,"867,831",441256,1
"Vision Bank, National Association","470,598",241157,1
The First National Bank in Altus,"199,634",245351,1
NBC OKLAHOMA,"485,894",39756,0
"BancCentral, National Association","286,073",251352,1
First National Bank and Trust Company of Ardmore,"396,690",984258,1
The First Security Bank,"104,913",49951,0
Legacy Bank,"439,544",320052,0
SpiritBank,"670,139",142955,0
First Enterprise Bank,"109,504",315656,0
The First National Bank and Trust Company of Broken Arrow,"165,292",145554,1
AllNations Bank,"40,267",146056,0
The Farmers Bank,"37,342",998657,0
First Bank of Chandler,"75,739",151555,0
The Peoples National Bank of Checotah,"101,887",942454,1
ACB Bank,"68,627",266253,0
"The First National Bank and Trust Co., Chickasha, Oklahoma","381,523",154154,1
MidFirst Bank,"5,586,970",595270,1
Oklahoma Bank and Trust Company,"136,648",159953,0
The First National Bank of Coweta,"63,029",61953,1
Bank of Cushing,"101,358",271752,0
Southwest National Bank,"56,616",1014059,1
The Citizens Bank of Edmond,"224,189",172457,0
The First National Bank & Trust,"280,462",114457,1
Bank of Western Oklahoma,"203,016",175056,0
"Central National Bank & Trust Co., of Enid","505,333",278555,1
First American Bank,"40,202",280352,0
Bank of Eufaula,"76,871",343051,0
The First Bank of Fairland,"10,130",182652,0
The Farmers and Merchants National Bank of Fairview,"86,621",73152,1
The First National Bank of Fletcher,"15,947",185251,1
The City National Bank and Trust Company of Guymon,"146,871",131155,1
First National Bank,"61,314",195456,1
First National Bank in Hominy,"37,071",350657,1
The First National Bank of Hooker,"57,157",816256,1
Bank of Laverne,"51,227",85454,0
"The City National Bank and Trust Company of Lawton, Oklahoma","292,133",294751,1
The First National Bank of Lindsay,"40,532",296858,1
Farmers and Merchants Bank,"19,968",836656,0
First National Bank & Trust Company of McAlester,"390,639",830355,1
"The Bank, National Association","361,938",829050,1
Bank 7,"300,842",18854,0
The First National Bank and Trust Company of Miami,"114,679",837158,1
The First National Bank of Nash,"16,443",24855,1
The Eastman National Bank of Newkirk,"178,978",849450,1
Regent Bank,"149,301",309655,0
First National Bank in Okeene,"46,391",310950,1
The First National Bank and Trust Company of Okmulgee,"204,740",634955,1
The Pauls Valley National Bank,"199,338",454658,1
First National Bank in Pawhuska,"25,052",515250,1
The First National Bank of Pawnee,"59,769",639651,1
Security Bank,"389,270",516855,0
First State Bank of Porter,"27,050",521251,0
The Central National Bank of Poteau,"198,706",459354,1
First Pryority Bank,"102,593",524953,0
McClain Bank,"164,616",648251,0
American Heritage Bank,"790,805",311050,0
The First National Bank of Seiling,"69,815",313157,1
Southwest State Bank,"94,893",249153,0
"SNB Bank, National Association","63,875",394156,1
Bank of the Wichitas,"108,068",254652,0
The First National Bank of Stigler,"91,444",319458,1
"bankSNB, NATIONAL ASSOCIATION","1,347,209",398350,1
Stroud National Bank,"63,415",521952,1
Anchor D Bank,"144,212",327556,0
The First National Bank of Thomas,"33,556",328058,1
First National Bank of Oklahoma,"237,356",525053,1
"BOKF, National Association","19,038,903",339858,1
The Bank of Verden,"29,071",412452,0
The First National Bank and Trust Company of Vinita,"301,185",288358,1
First Bank & Trust Company,"229,513",351850,0
The First Farmers National Bank of Waurika,"37,108",353957,1
First Bethany Bank & Trust,"135,014",988452,0
The State Bank of Wynnewood,"71,913",952257,0
YNB,"163,140",953852,0
"Shamrock Bank, N.A.","222,574",300353,1
First United Bank and Trust Company,"1,863,635",509950,0
The Idabel National Bank,"86,961",237954,1
The Camden National Bank,"1,993,499",593007,1
"The First, N.A.","1,038,870",439404,1
First National Bank of Louisiana,"271,064",575834,1
The First National Bank of Jeanerette,"184,655",622037,1
"Capital One, National Association","186,976,726",112837,1
The Riddell National Bank,"152,984",319047,1
"FCN Bank, National Association","356,236",321947,1
First National Bank,"224,060",60648,1
"Bank of Indiana, National Association","78,536",98548,1
"Horizon Bank, National Association","1,342,025",130541,1
The First National Bank of Monterey,"288,172",44040,1
First Merchants Bank National Association,"3,268,204",17147,1
"First Financial Bank, National Association","2,438,807",693345,1
The Lynnville National Bank,"83,852",176642,1
The First National Bank of Odon,"72,637",1005440,1
Springs Valley Bank & Trust Company,"188,998",93543,0
"Midwest Heritage Bank, FSB","143,115",203043,1
First Citizens National Bank,"785,716",186744,1
The Clinton National Bank,"309,883",773443,1
First State Bank of Colfax,"53,326",805447,0
Okey-Vernon First National Bank,"55,528",775540,1
The First National Bank in Creston,"187,522",214843,1
First Heritage Bank,"33,270",618647,0
First Bank Hampton,"123,030",786948,0
"Midstates Bank, National Association","237,571",728948,1
Landmands Bank,"53,891",747743,0
The First National Bank of Logan,"23,116",754246,1
The First National Bank of Manning,"66,159",818540,1
First Newton National Bank,"70,496",242949,1
The First National Bank of Primghar,"26,800",343248,1
First National Bank,"224,902",307745,1
"The Security National Bank of Sioux City, Iowa","623,880",418249,1
The Citizens First National Bank of Storm Lake,"189,148",424240,1
The State Bank of Toledo,"94,957",490348,0
First Bank,"82,505",378549,0
First National Bank,"273,428",376442,1
Pony Express Bank,"112,761",953843,0
Flowers National Bank,"31,640",831549,1
The First National Bank of Carrollton,"42,104",367244,1
Citizens Bank and Trust Company,"632,928",381343,0
First National Bank of St. Louis,"1,091,876",506249,1
The Boone County National Bank of Columbia,"1,208,042",299046,1
"Landmark Bank,  National Association","1,642,131",103255,1
Farmers Bank of Northern Missouri,"274,446",303952,0
HNB National Bank,"353,981",908553,1
First National Bank,"215,676",357049,1
Citizens National Bank of Greater St. Louis,"371,021",870650,1
The First National Bank of Audrain County,"121,059",934954,1
The Paris National Bank,"57,146",1007051,1
The Third National Bank of Sedalia,"365,210",611451,1
"The First National Bank of Nevada, Missouri","81,842",827355,1
Farmers National Bank,"100,786",137559,1
Exchange National Bank & Trust Co.,"319,938",144052,1
Farmers Bank & Trust,"84,773",984351,0
American Bank of Baxter Springs,"89,911",1002953,0
Bank of the Prairie,"66,901",1007659,0
Peoples Exchange Bank,"38,851",1012055,0
The First National Bank of Beloit,"64,023",1011553,1
The First National Bank of Centralia,"89,431",922157,1
The First National Bank in Cimarron,"74,212",677354,1
Condon  Bank & Trust,"94,752",721659,0
Community Bank of the Midwest,"133,966",725853,0
"Conway Bank, National Association","55,913",972750,1
The First National Bank of Cunningham,"29,794",789051,1
The First National Bank of Dighton,"48,667",636753,1
Downs Bank,"16,181",915252,0
FirstOak Bank,"71,678",916857,0
Home Bank and Trust Company,"78,307",840251,0
"Armed Forces Bank, National Association","1,079,609",983457,1
"Citizens Bank, National Association","179,358",842358,1
First National Bank in Frankfort,"31,804",923350,1
The First National Bank of Girard,"58,783",743053,1
The Girard National Bank,"409,160",928056,1
Merit Bank,"61,042",667850,0
The Citizens National Bank,"156,053",991555,1
The First National Bank of Harveyville,"9,578",931458,1
The First National Bank of Hope,"62,973",870856,1
The First National Bank of Howard,"6,437",814953,1
"The Howard State Bank, Howard, Kansas","41,985",998358,0
The First National Bank of Hutchinson,"509,719",754853,1
"The First National Bank and Trust Company of Junction City, Kansas","72,438",240356,1
Central National Bank,"706,546",234355,1
Security Bank of Kansas City,"578,449",1009354,0
Citizens Bank of Kansas,"189,559",1014853,0
The First National Bank of Liberal,"231,182",114158,1
The First National Bank of Louisburg,"66,742",132451,1
The Marion National Bank,"19,211",167752,1
United National Bank,"102,748",276159,1
First Neodesha Bank,"67,810",172158,0
First Bank of Newton,"143,917",332055,0
The Midland National Bank of Newton,"119,466",576653,1
First Security Bank & Trust Company,"52,228",393757,0
First Option Bank,"206,451",285852,0
The Farmers  Bank of Osborne,"47,636",458553,0
Peoples Bank,"362,335",177957,0
The First Security Bank,"44,998",460350,0
First National Bank and Trust,"163,506",183958,1
First National Bank in Pratt,"93,842",305152,1
The St. John National Bank,"70,707",412555,1
"Sunflower Bank, National Association","1,294,234",474759,1
The First National Bank of Scott City,"103,353",414652,1
The First National Bank of Sedan,"42,226",195157,1
The First National Bank of Smith Center,"41,492",417251,1
The Solomon State Bank,"163,810",356659,0
The First National Bank of Spearville,"23,428",197254,1
Prairie Bank of Kansas,"99,076",48057,0
The Stockton National Bank,"91,988",198859,1
Western National Bank,"29,834",199351,1
The First National Bank of Syracuse,"177,153",543459,1
Emprise Bank,"1,371,295",65858,0
The First National Bank of Wamego,"119,052",552059,1
The First National Bank of Washington,"48,727",209559,1
